AdvertiserID,Revenue
ADVTPRPKZPVFIRTTHWAZSWQUAMVUYYBJHCMV,921184
ADVTWZHSZSVWUIPZPXQGEIGTRWZLAMJDVVTY,612904
ADVTLELAESLTPNZHTMQPTFBKQPWSQUMRKZOU,573455
ADVTIOJYCXMJZFMRCGNGCJOWWKXKFRXPQGLX,651861
ADVTNHTXNTNGLILOOTLHTTRSAXECIVPVVPYR,498578
ADVTTBKXSCIDEXVLWXSCXSXMAQLSPSLVVKWO,690406
ADVTAFKSTNMSGFEFVEYTEUCZYIWNTICNOYZX,885320
ADVTSBAORCMXCNASGSDFXNORZTWMXKDXLBMS,837083
ADVTNJFCZDFGNRQNRIWWNRPNRWLTPSONPLOK,356393
ADVTAZUIVVRXAJMUIXCENDSZYPNFHHPXFBNZ,356789
ADVTMSISDBWPJWWEZYFHHNLYYDCZIUBVVMTB,778365
ADVTLUWRVFTCHTYCBPVKCKOJXYOTUBIIRKZN,526095
ADVTKMRJLTJZZXRZPVJRNANJAVNWXJMVEGUC,408132
ADVTWAQPYNHFYHEAMOQOIAUBDYIEJXGYSPFT,562745
ADVTWEJHTLHCTRWRBETDQTVFVQSQWZNKMZEQ,498836
ADVTDHIWXHGWCVWLZIZUXPCTUJXMUWFTAUFV,732379
ADVTNPWECLZIRFBDLPQTJSMHFSZERHSLVFPX,594578
ADVTQFMAOKZRXVBUZLAVYVQJPTQWLPZDEMHR,39132
ADVTSNBNOLOMJKKIHZKZCVONGIASHIHMYKHE,364192
ADVTTDEDJZHCQWAMFARVZJKFRUFCCNXGJAFY,646454
ADVTEMIYWGWLNQQBUMAMDBSWPDBGSONFNGAK,336095
ADVTAAQUVSLRDUVASNSTDGGLBKOLQMEKEUOT,539220
ADVTFCSKLDEMJCJHBGDNBMYWIDOAZEQFMXKM,795449
ADVTDUDFHFXDFAWZBFYTMASZJRSEDFPACFXA,373276
ADVTRQJELAZBEKMFIRBTCQMKSCBELGZYLOUB,454733
ADVTNBGETMHHEZVLLYNMFKXOCNBMIYFGVKSV,334072
ADVTOWFRUCWUBAXVZHNFVJKSLMOHDBJCRAQH,120980
ADVTQHOROOGCCGJSRWLFDSCJAIQYYCNMXABQ,511238
ADVTOEZEKEAZCIAAZXQAEOAYSVAHDEGYFBHX,242898
ADVTSLIYVCCAAHJLKLUESNWDSDVKAHVFRFFG,42479
ADVTKJVESLXTZTTMWHBJHRINTOHZZMBZQUQZ,329499
ADVTXXZKPCUCMBXIVSGZJXGNIXYXKNKOCUZM,124164
ADVTMSVRVSFVFCOGILJQESQJPEMNXXSAZHXQ,341843
ADVTZHRJATYYGVFQGWPQLDIQOESBIZVRMCVC,376490
ADVTTXBEKXYTKQADVNKVZHSLYQLWJTSVGBWG,702991
ADVTKODLPWFNNUASTUAARMHXJLKDNYUHLOIW,631226
ADVTGDLGWUVFGVCIVVRZFMNDSPGERSDRBMZC,525431
